,INF,BR,DY,CD,CP,T1,T3,T5,T10,AAA,BBB,UR,USDKRW,CIL,CIC,EAI,PPI,M1Y,M2Y,M1M,M2M,DFTP,TE1,TE2,TE3,TE4,TE5,TE6,DE1,DE2,DE3,DE4,DE5,DE6
2008-10,4.81580650482849,4.25,2.66,6.03,7.07,5.2,5.09,5.16,5.53,7.95,11.08,-3.0303030303030165,8.731161067609673,-0.19999999999998863,-0.09999999999999432,0.2159617612977982,2.346805736636237,2.0612978821493932,14.226092538835644,0.6688850838789451,0.5700192856730846,2.42,1.2800000000000002,0.33000000000000007,0.4400000000000004,0.3700000000000001,1.7800000000000002,-0.9500000000000002,3.13,5.55,5.92,5.99,5.88,6.83
2008-11,4.532822354478894,4.0,2.71,5.62,7.35,5.03,4.97,5.17,5.73,8.56,11.98,3.124999999999978,14.813380827009448,-0.4000000000000057,-0.29999999999999716,0.0087535445691036,-0.761421319796951,2.5420505053013187,14.190467728483025,0.3630202193480647,0.7313833197416963,2.83,1.7300000000000004,0.7000000000000002,0.7600000000000007,0.5600000000000005,1.62,-1.0300000000000002,3.42,6.25,6.8100000000000005,7.010000000000001,6.95,7.98
2008-12,4.139012149024657,3.0,2.58,4.68,6.93,3.99,3.97,4.3,4.87,8.35,12.3,3.0303030303030276,-15.188507452620225,-0.5,-0.7000000000000028,-0.24423569598633643,-4.822335025380708,4.170614013768348,13.884956990078635,1.7129027394239493,0.7760574209056736,3.4799999999999995,1.87,0.8799999999999999,0.8999999999999999,0.5700000000000003,1.6799999999999997,-0.9900000000000002,3.950000000000001,7.430000000000001,8.0,8.33,8.31,9.3
2009-01,3.7472317294141355,2.5,2.5,3.22,5.18,2.72,3.44,3.97,4.42,7.34,11.95,0.0,8.827037773359848,-0.29999999999999716,-1.2000000000000028,-0.2667912938977167,-9.343434343434353,5.2960067606207195,13.623724486533085,1.1725195298240454,1.147002197822533,2.92,1.92,1.6999999999999997,0.98,0.44999999999999973,0.7200000000000002,-0.2200000000000002,4.609999999999999,7.529999999999999,7.979999999999999,8.51,9.229999999999999,9.45
2009-02,4.104248411076705,2.0,2.73,2.7,3.55,2.36,3.78,4.6,5.24,7.07,12.4,-2.941176470588236,10.807453416149082,-0.20000000000000284,-0.7000000000000028,-0.38086329012428166,-7.509386733416767,5.121172252738226,12.968199791571156,0.27456288308911336,0.6305312723023704,1.83,3.24,2.8800000000000003,1.4600000000000004,0.6400000000000006,0.7000000000000002,-0.3599999999999999,5.33,7.16,7.800000000000001,8.620000000000001,10.040000000000001,10.4
2009-03,3.881264360678127,2.0,2.52,2.45,3.14,2.51,3.69,4.49,4.97,6.14,12.12,0.0,-9.186230546030083,0.4000000000000057,-0.20000000000000284,-0.2513894826849081,-4.887218045112773,7.8306680042878,11.812595934477631,2.1040682428248525,0.5322529337532744,1.17,2.9699999999999998,2.46,1.2799999999999998,0.47999999999999954,0.4500000000000002,-0.5099999999999998,5.9799999999999995,7.1499999999999995,7.629999999999999,8.43,9.61,10.12
2009-04,3.5819273239297234,2.0,2.23,2.42,3.08,2.49,3.76,4.43,4.9,5.68,11.81,6.060606060606055,-2.113136300922225,0.5,0.10000000000000853,-0.2882536632236369,-4.408060453400509,10.173628715479953,11.768190645566555,1.5511553683526635,1.97310333892462,0.7799999999999994,2.9000000000000004,2.41,1.1400000000000006,0.47000000000000064,0.41999999999999993,-0.4900000000000002,6.130000000000001,6.91,7.380000000000001,8.05,9.32,9.81
2009-05,2.7342888643880903,2.0,1.47,2.41,3.03,2.56,3.83,4.53,5.05,5.16,11.43,5.714285714285716,-5.5712166172106725,1.0999999999999943,0.09999999999999432,-0.26254961475601213,-1.8750000000000044,14.369930291986321,11.231282425182387,2.926735353875509,0.7956515909690154,0.11000000000000032,3.05,2.4899999999999998,1.2199999999999998,0.5199999999999996,0.41000000000000014,-0.56,6.27,6.38,6.8999999999999995,7.6,8.87,9.43
2009-06,1.992672030772602,2.0,1.49,2.41,2.88,2.85,4.09,4.72,5.26,5.21,11.4,5.405405405405395,0.9270170476863848,0.5999999999999943,0.0,-0.30249564712710386,-2.2613065326633097,17.41583880307651,10.629452210844903,2.700557720052865,0.6304453286801515,-0.04999999999999982,3.26,2.4099999999999997,1.17,0.54,0.41000000000000014,-0.8500000000000001,6.19,6.140000000000001,6.680000000000001,7.3100000000000005,8.55,9.4
2009-07,1.6181855535548184,2.0,1.33,2.41,2.76,2.75,4.09,4.61,5.18,5.46,11.53,0.0,-3.4404919436444303,0.8000000000000114,0.7000000000000028,-0.22321219226260247,2.4358974358974494,16.76662518810048,10.060060148411587,1.365301317770129,0.607750300560439,0.28000000000000025,3.1799999999999997,2.4299999999999997,1.0899999999999999,0.5699999999999994,0.41000000000000014,-0.75,6.069999999999999,6.35,6.919999999999999,7.4399999999999995,8.78,9.53
2009-08,2.1622799583524976,2.0,1.25,2.48,2.78,3.14,4.42,4.91,5.44,5.74,11.87,-2.564102564102566,0.3546956872229057,0.19999999999998863,0.09999999999999432,-0.23986232117887485,0.7575757575757569,18.055739545474214,9.574812777504583,1.395126547930614,0.3014079650133894,0.2999999999999998,3.4400000000000004,2.3000000000000003,1.0200000000000005,0.5300000000000002,0.48,-1.1400000000000001,6.129999999999999,6.429999999999999,6.959999999999999,7.449999999999999,8.729999999999999,9.87
2009-09,2.160318362706093,2.0,1.19,2.64,2.86,3.44,4.4,4.85,5.38,5.58,11.77,0.0,-4.514418828821598,0.10000000000000853,0.10000000000000853,-0.19806940371456505,1.0062893081761004,18.609945559506613,9.866693033778917,0.9921043283012798,0.7608600995926196,0.20000000000000018,3.38,1.94,0.9799999999999995,0.5300000000000002,0.6400000000000001,-1.44,6.1899999999999995,6.39,6.92,7.369999999999999,8.33,9.77
2009-10,1.981888181311886,2.0,1.26,2.79,2.97,3.52,4.47,4.91,5.45,5.6,11.8,-2.631578947368407,1.0010936316984909,0.20000000000000284,0.20000000000000284,-0.09743895175699824,4.713375796178343,18.07930126951762,9.899492764725881,0.21850658655033772,0.6000435767736567,0.14999999999999947,3.45,1.9300000000000002,0.9800000000000004,0.54,0.79,-1.52,6.200000000000001,6.3500000000000005,6.890000000000001,7.330000000000001,8.280000000000001,9.8
2009-11,2.4388467374810263,2.0,1.28,2.79,2.97,3.28,4.32,4.84,5.39,5.43,11.6,-2.7027027027027084,-2.765284024654324,0.5999999999999943,0.19999999999998863,-0.07663163040821308,3.8363171355498826,19.887597315947623,9.850032941706989,1.9000046926570535,0.6860495673638889,0.040000000000000036,3.3899999999999997,2.11,1.0699999999999994,0.5499999999999998,0.79,-1.2799999999999998,6.17,6.21,6.76,7.279999999999999,8.32,9.6
2009-12,2.800606980273135,2.0,1.17,2.82,3.0,3.3,4.24,4.76,5.31,5.35,11.45,2.77777777777779,0.017132088401550227,0.5999999999999943,0.0,0.2887812752219532,8.53333333333335,19.346413527557615,10.116708396948738,1.2537612163220802,1.0207046027999933,0.040000000000000036,3.3099999999999996,2.01,1.0699999999999994,0.5499999999999998,0.8199999999999998,-1.2999999999999998,6.1,6.14,6.6899999999999995,7.209999999999999,8.149999999999999,9.45
2010-01,3.518496058217102,2.0,1.23,2.88,3.12,3.29,4.29,4.84,5.35,5.4,11.47,-2.7027027027027084,-0.9506680369989695,0.30000000000001137,-0.09999999999999432,0.37133491167364774,14.76323119777161,17.45832141082213,9.655447184580979,-0.4280567330765539,0.7233136446472166,0.05000000000000071,3.3499999999999996,2.0599999999999996,1.0599999999999996,0.5099999999999998,0.8799999999999999,-1.29,6.07,6.120000000000001,6.630000000000001,7.180000000000001,8.18,9.47
2010-02,2.98392437834909,2.0,1.23,2.88,3.12,3.12,4.19,4.76,5.3,5.32,11.39,27.777777777777768,0.16428880242109756,0.09999999999999432,0.20000000000000284,0.5512626807684007,10.960757780784846,17.100099217803244,9.373545358255232,-0.031252604383702476,0.3718306671054439,0.020000000000000462,3.3,2.1799999999999997,1.1099999999999994,0.54,0.8799999999999999,-1.12,6.07,6.090000000000001,6.630000000000001,7.2,8.27,9.39
2010-03,2.458153993304646,2.0,1.15,2.83,3.06,2.83,3.94,4.47,4.92,5.02,11.08,-13.043478260869556,-2.382596685082883,-0.09999999999999432,0.5,0.33885398819722057,10.935441370223975,15.746626440858712,9.603121948776995,0.9239234119916118,0.7432715287014835,0.09999999999999964,2.92,2.09,0.98,0.4500000000000002,0.8300000000000001,-0.8300000000000001,6.0600000000000005,6.16,6.61,7.140000000000001,8.25,9.08
2010-04,2.5983162815101046,2.0,1.3,2.51,2.72,2.67,3.77,4.44,4.91,4.69,10.75,-7.499999999999996,-1.353024407499115,-0.30000000000001137,0.3999999999999915,0.4304758690516368,11.594202898550709,15.441465142041189,8.841090779490045,1.28341985483027,1.264120950544334,-0.21999999999999975,2.91,2.24,1.1400000000000001,0.46999999999999975,0.5099999999999998,-0.6699999999999999,6.06,5.84,6.31,6.98,8.08,8.75
2010-05,2.7020581431399293,2.0,1.35,2.45,2.67,2.73,3.7,4.41,4.95,4.48,10.54,-2.7027027027027084,7.593007619901404,-0.19999999999998863,0.20000000000000284,0.38340984644609777,7.006369426751591,12.389518041098846,8.99020762699536,0.20564245033161122,0.9337458502221008,-0.46999999999999975,2.95,2.22,1.25,0.54,0.4500000000000002,-0.73,6.059999999999999,5.589999999999999,6.129999999999999,6.839999999999999,7.809999999999999,8.54
2010-06,2.6889292022723943,2.0,1.3,2.45,2.72,2.92,3.75,4.41,4.93,4.65,10.62,-11.111111111111105,0.841526412264626,0.09999999999999432,0.4000000000000057,0.4308537194208686,9.640102827763485,10.730515851865995,9.293487838304038,1.1845760425560403,0.9104633540408802,-0.27999999999999936,2.9299999999999997,2.01,1.1799999999999997,0.5199999999999996,0.4500000000000002,-0.9199999999999999,5.969999999999999,5.6899999999999995,6.209999999999999,6.869999999999999,7.699999999999999,8.62
2010-07,2.530742335228209,2.25,1.31,2.58,2.81,3.14,3.88,4.45,4.91,4.81,10.75,9.375,-1.908617698091375,0.0,0.09999999999999432,0.34032598853003315,6.883604505632035,10.904055408530322,9.05750282020712,1.5241634825176265,0.39051940926988493,-0.10000000000000053,2.66,1.77,1.0300000000000002,0.45999999999999996,0.33000000000000007,-0.8900000000000001,5.94,5.84,6.3,6.87,7.609999999999999,8.5
2010-08,2.681788016685638,2.25,1.32,2.63,2.85,3.13,3.73,4.27,4.68,4.68,10.62,8.571428571428562,0.160040431266828,-0.09999999999999432,0.20000000000000284,0.26913824819583976,6.265664160400997,10.815350938956382,9.856114595016251,1.3140276116952565,1.0359001673779789,0.0,2.4299999999999997,1.5499999999999998,0.9499999999999997,0.41000000000000014,0.3799999999999999,-0.8799999999999999,5.9399999999999995,5.9399999999999995,6.35,6.889999999999999,7.489999999999999,8.37
2010-09,3.407570537183724,2.25,1.23,2.66,2.82,2.99,3.48,3.91,4.28,4.41,10.36,-7.894736842105255,-3.9609788915986766,-0.30000000000001137,-0.4000000000000057,0.2911778150236173,4.981320049813198,10.963970202797224,9.138915678942983,1.1275492109085405,0.1030398233845542,0.1299999999999999,2.0300000000000002,1.29,0.8000000000000003,0.3700000000000001,0.41000000000000014,-0.7400000000000002,5.949999999999999,6.079999999999999,6.449999999999999,6.879999999999999,7.369999999999999,8.11
2010-10,3.682554757523593,2.25,1.22,2.66,2.8,2.8,3.24,3.66,4.11,4.13,10.14,8.571428571428562,-1.348511383537665,-0.19999999999998863,-0.3999999999999915,0.1430645374158639,2.4330900243308973,11.282656845200778,8.740381390764163,0.5063324395041979,0.2326900392364939,0.019999999999999574,1.8600000000000003,1.3100000000000005,0.8700000000000001,0.4500000000000002,0.41000000000000014,-0.5499999999999998,6.010000000000001,6.03,6.48,6.9,7.340000000000001,7.890000000000001
2010-11,2.988718240424726,2.5,1.21,2.73,2.85,2.92,3.4,4.03,4.48,4.19,10.27,-2.631578947368407,2.7250133143972954,-0.4000000000000057,-0.5,0.26988749172733284,4.31034482758621,9.87752701356528,8.31005656799093,0.6133465511586556,0.2875986342177894,-0.29000000000000004,1.9800000000000004,1.5600000000000005,1.0800000000000005,0.4500000000000002,0.22999999999999998,-0.41999999999999993,6.079999999999999,5.789999999999999,6.239999999999999,6.869999999999999,7.35,7.77
2010-12,3.033702557804485,2.5,1.12,2.8,2.97,2.87,3.25,4.02,4.46,4.17,10.21,-10.810810810810823,-1.5899075434200216,-0.09999999999999432,0.0,0.18123747494989972,4.422604422604426,9.247291465303032,7.842499127580105,0.6729898661814282,0.5846141457431786,-0.29000000000000004,1.96,1.5899999999999999,1.21,0.4400000000000004,0.2999999999999998,-0.3700000000000001,6.040000000000001,5.750000000000001,6.190000000000001,6.960000000000001,7.340000000000001,7.710000000000001
2011-01,3.44108446298228,2.75,1.11,2.93,3.12,3.09,3.71,4.3,4.69,4.52,10.52,12.121212121212132,-2.159978927034867,-0.20000000000000284,0.3999999999999915,0.3002656042496681,4.61165048543688,11.758779043552781,7.495280899481971,1.8610041242032693,0.3990169084366446,-0.17000000000000082,1.9400000000000004,1.6000000000000005,0.9800000000000004,0.39000000000000057,0.18000000000000016,-0.33999999999999986,6.0,5.829999999999999,6.22,6.81,7.43,7.77
2011-02,3.939291184827476,2.75,1.18,3.13,3.31,3.39,3.94,4.41,4.76,4.72,10.74,-5.405405405405405,1.2204971731131664,0.29999999999999716,0.9000000000000057,0.30708223180743,7.6829268292682995,12.90916970873619,7.323389593802276,0.9977771935275603,0.21133017924717112,-0.040000000000000036,2.01,1.3699999999999997,0.8199999999999998,0.34999999999999964,0.3799999999999999,-0.6400000000000001,6.0200000000000005,5.98,6.33,6.800000000000001,7.35,7.99
2011-03,4.133215085885,3.0,1.09,3.35,3.53,3.42,3.74,4.13,4.51,4.54,10.58,5.714285714285716,-1.8352690841386687,0.20000000000000284,-0.20000000000000284,0.21427555808332155,0.7125890736342066,12.563196699263134,6.227567531932499,0.6146752472876438,-0.285364446587022,0.03000000000000025,1.5099999999999998,1.0899999999999999,0.7699999999999996,0.3799999999999999,0.3500000000000001,-0.41999999999999993,6.04,6.07,6.45,6.84,7.16,7.58
2011-04,3.816785021094593,3.0,1.25,3.4,3.54,3.43,3.74,4.1,4.48,4.54,10.58,2.7027027027026973,-3.1520953757225523,-0.10000000000000853,0.10000000000000853,0.25091423852778116,3.7780401416765086,11.611989004520119,4.956036148549936,0.42753115283116205,0.052001434011517134,0.05999999999999961,1.4800000000000004,1.0500000000000003,0.7400000000000002,0.3800000000000008,0.3999999999999999,-0.43000000000000016,6.04,6.1,6.48,6.84,7.15,7.58
2011-05,3.911619914545783,3.0,1.28,3.46,3.58,3.43,3.66,3.97,4.34,4.44,10.48,-7.894736842105255,0.7740371164785875,-0.19999999999998863,-0.5,0.20379906167753759,3.214285714285725,11.748119638789078,4.235380691730639,0.3278610200906362,0.24070848530841626,0.10000000000000053,1.3399999999999999,0.9099999999999997,0.6799999999999997,0.36999999999999966,0.45999999999999996,-0.43000000000000016,6.04,6.140000000000001,6.51,6.82,7.050000000000001,7.48
2011-06,4.217756650898985,3.25,1.3,3.53,3.69,3.49,3.65,3.92,4.24,4.4,10.44,-5.714285714285716,-0.23135295206366813,-0.10000000000000853,0.3999999999999915,0.22063270528029766,1.992966002344665,9.5487604699229,3.726975011310185,-0.8068778251812181,0.41827488173336036,0.16000000000000014,0.9900000000000002,0.75,0.5900000000000003,0.3200000000000003,0.2799999999999998,-0.2400000000000002,6.039999999999999,6.199999999999999,6.52,6.789999999999999,6.949999999999999,7.1899999999999995
2011-07,4.509708400027845,3.25,1.31,3.59,3.74,3.59,3.77,3.98,4.23,4.48,10.47,0.0,-2.365272238196825,-0.09999999999999432,0.20000000000000284,0.1945726832563901,2.927400468384067,7.56174058251855,3.820530660612942,-0.3173044722680429,0.4810657712567279,0.25,0.9800000000000004,0.6400000000000006,0.4600000000000004,0.25000000000000044,0.33999999999999986,-0.33999999999999986,5.99,6.24,6.49,6.700000000000001,6.880000000000001,7.220000000000001
2011-08,4.68567867323737,3.25,1.49,3.59,3.73,3.5,3.57,3.73,3.96,4.29,10.27,0.0,1.81455443663312,-0.10000000000000853,0.0,0.20057977477979727,3.0660377358490587,5.509040119407027,2.966096143815422,-0.619441949804378,0.20438293288298492,0.33000000000000007,0.71,0.45999999999999996,0.3900000000000001,0.22999999999999998,0.33999999999999986,-0.25,5.9799999999999995,6.31,6.539999999999999,6.699999999999999,6.77,7.02
2011-09,3.759002484628504,3.25,1.59,3.58,3.71,3.41,3.45,3.56,3.75,4.24,10.18,-3.0303030303030165,10.058785107772694,-0.19999999999998863,0.20000000000000284,0.21890488553221643,4.151838671411623,3.840631561050012,3.3267132345648376,-0.47157507643407204,0.45362966167328267,0.4900000000000002,0.5,0.33999999999999986,0.2999999999999998,0.18999999999999995,0.33000000000000007,-0.16000000000000014,5.9399999999999995,6.43,6.619999999999999,6.7299999999999995,6.77,6.93
2011-10,3.5620641881447535,3.25,1.47,3.58,3.71,3.46,3.47,3.6,3.86,4.29,10.22,3.124999999999978,-6.358626536668077,-0.30000000000001137,-0.4000000000000057,0.24604549128276187,4.0380047505938155,5.294626806045688,3.9421468429857054,1.9136402270447217,0.8296950554760096,0.43000000000000016,0.6099999999999999,0.3999999999999999,0.3899999999999997,0.2599999999999998,0.33000000000000007,-0.20999999999999996,5.930000000000001,6.360000000000001,6.620000000000001,6.75,6.760000000000001,6.970000000000001
2011-11,4.174625457390735,3.25,1.52,3.56,3.71,3.42,3.39,3.53,3.8,4.24,10.09,-3.0303030303030165,4.146672702580356,-0.09999999999999432,0.20000000000000284,0.09870752553679374,4.604486422668241,4.981958342177273,4.268625956646255,0.3145789742645677,0.602598923395048,0.4400000000000004,0.5499999999999998,0.3799999999999999,0.4099999999999997,0.27,0.31000000000000005,-0.16999999999999993,5.85,6.29,6.5600000000000005,6.699999999999999,6.67,6.84
2011-12,4.158118531592758,3.25,1.54,3.55,3.7,3.4,3.36,3.51,3.81,4.24,10.04,3.124999999999978,0.2608015300356481,-0.20000000000000284,-0.29999999999999716,0.11790902343335818,2.941176470588225,3.9730879911185957,4.37011213725218,-0.2944715551170485,0.6825146237030344,0.43000000000000016,0.56,0.41000000000000014,0.4500000000000002,0.30000000000000027,0.2999999999999998,-0.1499999999999999,5.799999999999999,6.229999999999999,6.529999999999999,6.68,6.639999999999999,6.789999999999999
2012-01,3.345868068140634,3.25,1.44,3.55,3.69,3.39,3.37,3.5,3.8,4.24,10.04,-3.0303030303030165,-2.4538281453221122,-0.20000000000000284,0.0,0.09161474823817795,0.6960556844547439,2.107794163340415,4.530638041425772,0.03360141879942269,0.5534350903982688,0.4400000000000004,0.5499999999999998,0.4099999999999997,0.4299999999999997,0.2999999999999998,0.2999999999999998,-0.14000000000000012,5.799999999999999,6.239999999999999,6.539999999999999,6.669999999999999,6.649999999999999,6.789999999999999
2012-02,3.032893848715301,3.25,1.38,3.53,3.66,3.41,3.43,3.55,3.81,4.25,10.02,0.0,0.13333333333334085,0.10000000000000853,-0.4000000000000057,-0.01096444539067487,-0.6795016987542368,1.6604088463633815,4.444995574087485,0.5552554160869416,0.12922654214508889,0.43999999999999995,0.56,0.3999999999999999,0.3799999999999999,0.26000000000000023,0.2799999999999998,-0.16000000000000014,5.77,6.209999999999999,6.47,6.59,6.609999999999999,6.77
2012-03,2.6625428629059478,3.25,1.39,3.54,3.66,3.47,3.55,3.69,3.95,4.36,10.09,6.25,1.0031069684864669,0.3999999999999915,0.4000000000000057,0.21592505854800925,5.4245283018868,1.4463428058010708,4.695503709686499,0.40281120506056034,-0.04620193518932725,0.41000000000000014,0.7000000000000002,0.48,0.40000000000000036,0.26000000000000023,0.29000000000000004,-0.2200000000000002,5.7299999999999995,6.14,6.4,6.54,6.619999999999999,6.84
2012-04,2.55247691015954,3.25,1.36,3.54,3.63,3.45,3.5,3.64,3.9,4.25,9.96,-2.941176470588236,-0.31640007031111805,0.30000000000001137,-0.20000000000000284,0.012448132780082943,0.682593856655278,1.4878224889848468,5.225600923480012,0.46859426126790726,0.5585875367127624,0.3500000000000001,0.6499999999999999,0.44999999999999973,0.3999999999999999,0.2599999999999998,0.29000000000000004,-0.20000000000000018,5.710000000000001,6.0600000000000005,6.32,6.460000000000001,6.510000000000001,6.710000000000001
2012-05,2.5386325798630205,3.25,1.46,3.54,3.6,3.37,3.38,3.49,3.75,4.01,9.63,0.0,3.844119202962437,0.09999999999999432,0.09999999999999432,-0.022718631178707205,1.8454440599769306,1.9982277400697912,5.7596174874062545,0.8324325621624329,0.7494268793215353,0.2599999999999998,0.5,0.3799999999999999,0.3700000000000001,0.2599999999999998,0.29000000000000004,-0.1200000000000001,5.620000000000001,5.880000000000001,6.140000000000001,6.250000000000001,6.260000000000001,6.380000000000001
2012-06,2.195829151332651,3.25,1.45,3.54,3.57,3.29,3.29,3.41,3.63,3.87,9.48,-6.060606060606055,-2.037697401935812,-0.29999999999999716,0.10000000000000853,0.011338732729871293,2.5287356321839205,2.9831044723151123,5.698037328991035,0.15091330701086925,0.35980480192492337,0.2400000000000002,0.3799999999999999,0.33999999999999986,0.33999999999999986,0.21999999999999975,0.29000000000000004,-0.040000000000000036,5.61,5.8500000000000005,6.07,6.19,6.19,6.23
2012-07,1.4761048589376546,3.0,1.42,3.34,3.39,3.02,3.01,3.12,3.3,3.6,9.18,3.2258064516129004,-1.5253943491072897,0.0,-0.10000000000000853,0.003770383636535035,0.34129692832765013,3.7477205914988376,5.59341200741319,0.42280718191769484,0.38160447486501603,0.30000000000000027,0.2999999999999998,0.2799999999999998,0.29000000000000004,0.17999999999999972,0.33999999999999986,-0.020000000000000018,5.58,5.88,6.06,6.17,6.16,6.18
2012-08,1.2656134587187395,3.0,1.39,3.19,3.21,2.84,2.83,2.94,3.09,3.4,8.79,-3.125,-0.14082027812005737,-0.29999999999999716,0.20000000000000284,-0.020709509658246694,1.6018306636155444,4.661563934994817,5.924281332855519,0.255934019222237,0.5183661251775717,0.31000000000000005,0.08999999999999986,0.25,0.2599999999999998,0.1499999999999999,0.18999999999999995,0.16000000000000014,5.389999999999999,5.699999999999999,5.85,5.959999999999999,5.949999999999999,5.789999999999999
2012-09,2.087839329066421,3.0,1.33,3.14,3.2,2.85,2.81,2.89,3.05,3.31,8.69,3.2258064516129004,-1.410188612726948,-0.30000000000001137,-0.7000000000000028,-0.03165843740923624,-0.2277904328018221,5.646712536748222,5.980858522553478,0.46525679346869353,0.5072848197702262,0.26000000000000023,0.04999999999999982,0.19999999999999973,0.23999999999999977,0.1599999999999997,0.14000000000000012,0.1499999999999999,5.379999999999999,5.64,5.799999999999999,5.879999999999999,5.84,5.6899999999999995
2012-10,2.0907040509464014,2.75,1.39,2.93,3.04,2.81,2.78,2.85,2.97,3.3,8.68,0.0,-2.1902377972465636,-0.29999999999999716,-0.09999999999999432,0.007505559673832485,0.7990867579908745,4.0334120717573585,5.679988736490449,0.35734643219511586,0.5434489427057043,0.3299999999999996,0.2200000000000002,0.16000000000000014,0.1900000000000004,0.1200000000000001,0.18000000000000016,-0.06000000000000005,5.38,5.709999999999999,5.83,5.9,5.869999999999999,5.93
2012-11,1.6314312854838864,2.75,1.37,2.85,2.98,2.79,2.8,2.87,2.99,3.32,8.71,-3.125,-0.859153642263033,-0.09999999999999432,-0.29999999999999716,0.04088796129399497,0.22573363431150906,3.5786243488030056,4.994251102811309,-0.12395166740432062,-0.05019247971266294,0.3299999999999996,0.2400000000000002,0.20000000000000018,0.1900000000000004,0.1200000000000001,0.10000000000000009,-0.040000000000000036,5.390000000000001,5.720000000000001,5.840000000000001,5.910000000000001,5.920000000000001,5.960000000000001
2012-12,1.4260720298418628,2.75,1.33,2.88,2.99,2.8,2.85,2.98,3.13,3.3,8.79,3.2258064516129004,-1.2538028948096414,0.09999999999999432,0.29999999999999716,0.06279047709380614,1.8285714285714239,5.26507304620627,4.66276183125971,1.328916085208598,0.3646384249584633,0.16999999999999993,0.3799999999999999,0.33000000000000007,0.2799999999999998,0.1499999999999999,0.1299999999999999,-0.04999999999999982,5.489999999999999,5.659999999999999,5.809999999999999,5.9399999999999995,5.989999999999999,6.039999999999999
2013-01,1.6286359352052582,2.75,1.35,2.86,2.95,2.72,2.75,2.86,3.05,3.2,8.72,-3.125,1.0829987862944757,0.10000000000000853,0.20000000000000284,-0.02376497005988021,2.764976958525356,5.281094396931896,4.32690226871606,0.04882653921494118,0.23076223014859565,0.15000000000000036,0.2999999999999998,0.3299999999999996,0.2999999999999998,0.18999999999999995,0.10999999999999988,0.029999999999999805,5.5200000000000005,5.670000000000001,5.860000000000001,5.970000000000001,6.0,5.970000000000001
2013-02,1.5831768353932851,2.75,1.31,2.83,2.91,2.68,2.7,2.83,3.04,3.06,8.66,0.0,0.24937655860348684,0.0,-0.10000000000000853,0.14056613927456674,2.2805017103762815,5.8130843340567395,4.469367181753814,1.0633654838327455,0.26595926631933775,0.020000000000000018,0.29000000000000004,0.3599999999999999,0.33999999999999986,0.20999999999999996,0.08000000000000007,0.06999999999999984,5.6,5.62,5.83,5.96,5.98,5.91
2013-03,1.4604754731809555,2.75,1.32,2.81,2.88,2.6,2.6,2.69,2.91,2.95,8.55,3.2258064516129004,2.4599226091763127,0.0,0.0,-0.052099383667180255,1.230425055928408,7.162831115252488,5.244603479241161,1.6835447939161474,0.6955256584769698,0.040000000000000036,0.16000000000000014,0.31000000000000005,0.31000000000000005,0.2200000000000002,0.06000000000000005,0.1499999999999999,5.6000000000000005,5.640000000000001,5.860000000000001,5.950000000000001,5.950000000000001,5.800000000000001
2013-04,1.3296217455379011,2.75,1.21,2.8,2.87,2.58,2.55,2.63,2.84,2.91,8.53,-6.25,-0.35967988490244185,0.0,-0.3999999999999915,0.017324888226527557,0.6779661016949046,7.701131971668862,5.459379052459767,0.9732685944387587,0.763800227589706,0.07000000000000028,0.08999999999999986,0.2599999999999998,0.29000000000000004,0.20999999999999996,0.04999999999999982,0.16999999999999993,5.619999999999999,5.6899999999999995,5.8999999999999995,5.9799999999999995,5.949999999999999,5.779999999999999
2013-05,1.1485359979949594,2.5,1.18,2.72,2.79,2.59,2.59,2.68,2.9,2.96,8.59,0.0,1.8229401678548918,0.09999999999999432,0.09999999999999432,0.052718607139383256,2.1517553793884536,7.328472859864377,5.01321604359779,0.4835399918449168,0.32319008709427166,0.06000000000000005,0.3999999999999999,0.31000000000000005,0.31000000000000005,0.21999999999999975,0.2200000000000002,-0.08999999999999986,5.63,5.6899999999999995,5.91,6.0,6.0,6.09
2013-06,1.1687163762153618,2.5,1.27,2.69,2.75,2.66,2.87,3.08,3.31,3.24,8.87,0.0,1.896658690064701,0.0,-0.09999999999999432,0.06463161861692113,0.8968609865470878,8.620814947017696,4.973006178481065,1.356830403236442,0.32137674147441064,-0.06999999999999984,0.81,0.6499999999999999,0.43999999999999995,0.22999999999999998,0.18999999999999995,-0.16000000000000014,5.629999999999999,5.559999999999999,5.789999999999999,5.999999999999999,6.209999999999999,6.369999999999999
2013-07,1.6154081721935443,2.5,1.21,2.68,2.74,2.66,2.91,3.18,3.47,3.38,9.02,3.3333333333333437,-3.1399495520570753,0.20000000000000284,0.20000000000000284,-0.018968917269227115,1.7006802721088343,8.37102445515885,4.778241758671742,0.19186928652394908,0.19535883261070364,-0.0900000000000003,0.9700000000000002,0.81,0.56,0.29000000000000004,0.18000000000000016,-0.16000000000000014,5.64,5.549999999999999,5.84,6.109999999999999,6.359999999999999,6.52
